Date,Electricity_Consumption_kWh,Water_Consumption_m3,Tranche_1_Limit_kWh,Tranche_2_Limit_kWh,Tranche_3_Limit_kWh,Tranche_1_Price_MAD,Tranche_2_Price_MAD,Tranche_3_Price_MAD,Tranche_1_Water_Limit_m3,Tranche_2_Water_Limit_m3,Tranche_3_Water_Limit_m3,Water_Price_Tranche_1_MAD,Water_Price_Tranche_2_MAD,Water_Price_Tranche_3_MAD,Temperature_C,Humidity_%,Wind_Speed_m/s,Rainfall_mm
2023-04-13,321.7425001586894,28.65174451328719,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.422390750068722,47.167323096312415,3.9170351866665527,1.1548304870164556
2023-04-14,304.11597659831637,27.471040672385815,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,30.6260592670935,30.463589457706227,0.8646907260270345,1.299330104284646
2023-04-15,311.4844558013151,32.22784369061618,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.03327904444838,54.33228589196739,2.861497666290198,2.354701788651793
2023-04-16,341.4073218031101,25.98061891502182,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,35.28959149831643,53.502372449240774,5.209093431317551,2.368406148594524
2023-04-17,346.4235726494221,19.90803409516917,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.035411754365192,34.8306646933345,3.347136230016476,2.635078696145452
2023-04-18,329.4581735759961,30.896913131544583,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,33.44860058217942,46.02196573196778,5.908172819914446,0.24520350320453232
2023-04-19,342.33164271769857,23.491258280714625,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,44.03175855737527,62.49593300757368,5.965369053565438,3.4397256711824706
2023-04-20,330.61316251303623,24.929413991997098,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.388630753769043,31.611004983694883,5.271280646748834,0.5234656729604368
2023-04-21,298.3773927812958,21.41981357314159,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,45.0,45.76903756776027,3.920548878319586,3.3728118962742535
2023-04-22,277.4332561533919,28.003102949435327,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,32.931260173645356,26.19884529649189,3.6422855683359727,3.4205836375169145
2023-04-23,247.31531801164437,22.369583409439237,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,34.01657249110753,43.9854092707631,3.7809747174570005,1.9451987027576534
2023-04-24,291.82517794880476,31.462926152377985,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.29180422646288,41.22036833910083,5.518432158114732,3.4390654663223486
2023-04-25,333.06560259167867,27.844256694291666,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.104595527343264,31.719151600019874,7.0459349794176624,1.5708762595356955
2023-04-26,328.9080092829443,23.858105418703474,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,36.42041637071975,51.69260249521445,4.264799277956229,4.115003827018501
2023-04-27,255.30867508488782,22.637612547516916,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,31.341106638551047,30.936694596511096,2.5197903587287485,1.645553407449527
2023-04-28,299.6164314158129,23.71677115087054,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.10940908095545,45.85641079095924,2.400035649130144,3.720744629690184
2023-04-29,324.08417969910886,27.916390294384225,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.523740787101275,14.755866409538669,1.9331061484866536,2.998064135702861
2023-04-30,290.8239538360705,20.214662756265202,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,40.24838798672211,42.82005618183859,2.55276284162999,0.0
2023-05-01,281.4647077155259,21.092469793456473,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,37.82756748557763,35.747318964633166,4.1070426013709085,1.5631684535231023
2023-05-02,299.0189093062977,21.83343400312457,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,36.98679995289601,32.82490461934091,3.212004014516181,2.1109024423427365
2023-05-03,270.66166531641335,17.99847356846321,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,35.4529115660752,36.333765736453515,5.039684828337414,2.076450800555278
2023-05-04,251.2414209027651,24.226446364035063,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,32.09357027676898,54.35341519821468,5.039805417563445,2.7248973322983354
2023-05-05,263.145111515608,26.550569205236176,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,44.00241273093342,39.64800050591617,0.0,1.601514103799787
2023-05-06,275.6116868448077,26.62863462364692,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.767630523549297,38.5085423550818,7.065425328460909,1.400657975392497
2023-05-07,285.3990637666679,21.47966199249183,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.561899760736377,53.70377726957928,6.667579216147101,0.6551457958872331
2023-05-08,306.5690804547638,32.55653665576114,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,40.23738628590185,34.11728422507578,5.677543030063277,2.1803506276267033
2023-05-09,371.06614497325626,33.68829268609545,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.76695322958893,27.384173499717814,3.220576870121506,1.6908438135837942
2023-05-10,290.1126745666063,30.2774144753987,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.815300966023663,66.29243866729725,2.986440520480361,2.595447689141328
2023-05-11,313.2259237482152,32.433349236437756,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,32.27347603901595,38.40607347301864,1.53654665596396,1.7772531434599017
2023-05-12,303.9420714281396,28.1461007140299,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,30.563542195567543,50.71464765470732,4.806992926172394,2.7117862719437476
2023-05-13,258.15173456529294,27.981146475314873,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,31.64944972187037,36.07683014196481,5.827827931460638,1.2812668111520347
2023-05-14,242.6007239966641,26.644778999712095,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,17.629590763497674,55.58949992108721,7.110555743641336,1.8731440312834509
2023-05-15,315.91818960358023,23.013854290930137,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,39.82965147619356,31.7492914177379,2.4843337472175158,0.8763095421001073
2023-05-16,304.4232816095972,31.049342039861866,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,22.06527145855661,44.553159960572835,6.934669776385192,0.9399734019068322
2023-05-17,313.5583219461642,24.45756489459554,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,31.76959370567094,52.8492878647347,4.642011729042252,1.2306382293815723
2023-05-18,254.66489329073357,26.33473190567628,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,32.28156126933732,50.85225105319937,3.0849240207519175,0.8170533651150649
2023-05-19,217.4200547141698,16.95180400712422,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,42.00726446421393,41.27374954500694,2.703522426773788,2.887989054272364
2023-05-20,241.70760905352822,32.721255637743425,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,32.84785636190423,53.35399433809056,2.390657182097474,2.0281046684244632
2023-05-21,285.13087475228957,25.579513052668688,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,34.27254461501909,28.812616717384163,4.839573241223022,2.3931957810553834
2023-05-22,266.4906624800052,33.032019240228706,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,21.60681445146796,32.51002152700895,4.13711703645829,0.9291256798250942
2023-05-23,240.90090561334645,19.819489356759668,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,16.022055840338304,40.751203669738665,1.9485921905846415,2.509736176788491
2023-05-24,251.2903813667357,22.722278204654305,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,33.2233013059153,14.366107353719599,5.691469537088601,1.9315000624813468
2023-05-25,326.07241423625044,22.631646253374345,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,30.49378052743654,49.814403237491916,4.595931820636499,0.8504353476673578
2023-05-26,288.729422739685,27.95442438718831,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.236586578358793,28.86984157793144,4.164729801631574,0.26506301708862123
2023-05-27,252.86849120969725,22.570622132399205,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,33.89328711636434,54.772550775683975,2.925362866368724,1.8281550846500865
2023-05-28,294.2338230545148,25.97314665462948,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,33.5468719500179,49.140729106209534,4.267207858079561,2.458307252717272
2023-05-29,266.0723788776764,25.280287803067537,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.86320829366568,49.78966443816853,7.559237052940549,1.5095466089265996
2023-05-30,309.21633800885775,25.317810955212344,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.122568783379517,49.44496914256785,2.2639104009717848,3.6514275464318784
2023-05-31,318.59767682924377,25.43735037521181,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.172507388089326,67.8771033700116,1.5266444630707898,2.819094079246021
2023-06-01,325.3019215671953,24.756317157148448,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,22.962392079457118,34.012353085784284,6.593065154999929,1.5015845348059225
2023-06-02,295.80935968060186,21.11186339386512,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,30.521759358252922,67.90746838209219,5.566081553915657,1.876195114544939
2023-06-03,272.0902073159264,21.08830240107564,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,30.63917882713742,52.48459202802342,4.070641561569631,1.254160027303962
2023-06-04,313.4687632640278,22.25261826403301,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.253530884621277,63.62617492225198,3.6876535560622616,0.8116015826316023
2023-06-05,253.10391977835667,27.077676903509563,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,33.5514712970712,41.85613637269814,1.5866145197594448,2.7366178286301817
2023-06-06,271.2427181505081,14.572853490950525,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,20.47183226831388,48.59697367312618,3.628285382345384,1.9949394373997464
2023-06-07,250.29509954673344,18.942075570476604,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,34.45744821298375,59.71293390174917,6.674624181459363,2.4923425681750557
2023-06-08,246.85177693692742,24.016477888578525,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,35.04882425003312,24.595704924848064,4.395482721243966,3.014720860729332
2023-06-09,294.0059255604179,28.17150491060856,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.141222791414734,55.64471420069099,4.35475109829127,1.840057433716503
2023-06-10,284.24658968736367,26.58924609563364,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.36890226058573,46.136480962848374,2.6401588755714727,1.780271041066743
2023-06-11,226.9113351373018,27.75367517687244,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.010312157194633,36.92340606498817,3.276159391247977,0.42134338912447356
2023-06-12,254.8683376088349,20.077712050904044,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.206028221632273,37.63054912123347,1.1493151797106642,2.4178268128212115
2023-06-13,252.88254748701158,25.974354711170555,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,37.0867391740377,34.94334359570867,2.3315631453808052,3.3906870040076984
2023-06-14,264.37298196275395,17.020996153923807,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.07489835488885,45.62503689132053,3.5946772384998167,2.12497199891494
2023-06-15,287.539476981743,26.918237214278466,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,37.34003305120909,52.81520258615927,3.5699138967702204,1.6207238584612869
2023-06-16,250.65062437260764,19.337037063898705,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,21.186964897553423,32.47733062967866,5.853325657261456,3.3790686464589896
2023-06-17,251.67725738392747,18.942168746679265,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.151515251406337,71.9028196502232,6.107327576128789,1.4548466548430556
2023-06-18,250.65066608976926,19.344424823395983,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.38757283479523,49.83268662701353,3.235940814688517,2.5362919829248156
2023-06-19,266.4369926701062,26.08632573106325,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.822082079131334,46.637046435147624,6.849643622180881,1.424896395497568
2023-06-20,275.9559929211618,24.45256339543632,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,22.18938370766212,42.41857745881859,2.9819953229072578,1.158805755830775
2023-06-21,283.84756234046705,16.809897721872016,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.496329557284557,65.01661252388853,5.029361542596312,2.031957668678295
2023-06-22,270.25855192349195,19.101405935352933,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.985625840061218,67.05410881547508,5.472094204825932,2.466418137799425
2023-06-23,241.74222868265568,23.145261710904627,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,40.90628094896293,61.5256427020029,4.787746163582165,2.8789742992098413
2023-06-24,245.63435336646447,16.599263863228163,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.168604325324782,44.937131575740516,2.65838998396063,2.1780698858635077
2023-06-25,231.01114605400923,27.712617439448458,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,18.672381448281676,58.52925813564545,5.785059534251344,0.6977697864627348
2023-06-26,240.88332089420345,26.76593992720299,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,26.30058041732495,57.22271302284751,4.817596014601359,1.0645968951573248
2023-06-27,191.14595137116913,24.861666399872973,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.764615822469683,55.65138164613525,5.6837927353331965,1.5906824034992697
2023-06-28,275.1627786533166,29.938572278179354,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,30.890659253406476,46.418623977997996,2.9737713535789085,2.919521778068489
2023-06-29,281.2421777144987,24.70936176999671,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,20.51069664203775,57.68042776072504,5.445089305014191,4.422563655386428
2023-06-30,302.78034919411687,11.832246065637786,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,35.0530757026762,50.30925362684431,2.034234016915599,0.3749858926262095
2023-07-01,288.67685978151314,14.475093401152188,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.63914682304648,40.721114567094844,0.6495144171863876,0.2473191540795172
2023-07-02,234.66558277857885,18.69016474189903,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.551267620538372,68.59384586179397,4.035678161594644,1.3495755870111932
2023-07-03,259.09409648399,20.453328099924082,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.728539639172986,77.30369667466958,5.168370596101823,1.1254106157310457
2023-07-04,254.21707843979527,19.185138985400663,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,18.435789014563934,74.94043563647034,2.699314622996112,2.7692870931770086
2023-07-05,280.31400326189373,17.48254252008067,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.951529646051913,45.86642556577509,4.168158497905447,2.681509305526956
2023-07-06,248.70776248739878,17.33415546904108,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,19.35954783715867,58.03321575072703,3.1092534820234103,0.9864022289223724
2023-07-07,239.3070669321133,13.278803642146517,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,22.92053528138045,60.02746432524001,0.6971684780136305,3.446470087207449
2023-07-08,269.7390988080359,17.351236525332915,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,11.687232381880236,60.620095847333495,2.426296267258491,0.0
2023-07-09,301.6519381006962,20.86528830724581,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.88011378645904,64.61322112507149,4.696502574342938,1.5073769637594636
2023-07-10,293.52633910299255,18.273424395118784,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.2053610571278,69.83863077685683,0.0,1.5476808181419779
2023-07-11,240.22243847887418,24.101262319144496,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,15.433043592139121,59.44757758698806,4.137970026405728,1.2801300970222753
2023-07-12,180.7995754775771,17.814064207744018,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,16.286780901695685,59.5771481525088,1.9440087220926383,1.8552738282358572
2023-07-13,257.1306079704265,15.155170569255265,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.01003521828129,54.8158398863731,6.460941302360698,0.9256006726849451
2023-07-14,210.44836848535445,14.058898292978023,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,31.041925500911155,63.92643435162734,4.769712079253006,2.46986406063206
2023-07-15,233.84605307256237,18.531065205562,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,20.76902846072991,61.681958707815724,2.056323581718324,2.5751719926215255
2023-07-16,245.95428635599563,20.89606048549674,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,24.15981948586658,78.38908801218778,3.85157118048479,0.7607869491160699
2023-07-17,222.56614329789932,21.11305767711529,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,18.504025905092526,64.6931782362341,5.407386433656668,4.23952792701199
2023-07-18,240.15005207064425,8.870237256196805,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,11.723996877445531,69.8749634422182,5.266923525356977,2.2551472088143103
2023-07-19,203.97494871553505,22.695586600572916,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,17.487016516419168,29.98900109314593,3.849607835541494,0.8640928098098513
2023-07-20,208.94922981367415,22.846627176332298,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,16.128095985856028,60.351442769267436,4.411461739978355,0.5743158641035959
2023-07-21,185.72484563823107,17.08364428506086,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.57048391767207,70.0659071112324,3.374453461062899,0.38629997974092345
2023-07-22,235.26582870214997,16.651797719663143,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,30.471478639041983,42.600660260068324,0.0,2.193406932395707
2023-07-23,262.7349742788201,12.876507596426741,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.109676223941605,76.82686560614847,6.251445314787059,3.348065081416639
2023-07-24,212.54919919424032,10.626177204019516,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,19.499408781316543,62.35964152656545,7.653842470568111,2.6069364308740988
2023-07-25,273.1266533255323,17.271741977172844,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,19.137871701571076,66.85058156124579,7.6959293968739955,3.1191799919225063
2023-07-26,159.924349430511,19.186937455608184,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,22.368994844013223,55.17571034959403,3.9296208020241252,2.6212033741704563
2023-07-27,219.5648698187933,19.654062360206396,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,20.78470543360574,58.14998978430407,1.6296846562827145,1.2195528001742009
2023-07-28,232.90849012808468,13.48878990191361,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,9.642645244611103,54.31873269306623,4.314230122367471,2.322743297843792
2023-07-29,205.43190535557224,15.913717433882098,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,13.125817753532512,73.53560967711923,4.008134304424959,2.1985790849879616
2023-07-30,197.22769327890845,12.776425527190657,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,12.09534621085463,70.32392054795508,1.4400543584023633,1.8829473532263286
2023-07-31,201.66580379864473,18.096993106197242,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.835327380029685,55.42707742942917,1.7460548681348764,1.4612389241125934
2023-08-01,177.43678881516757,11.764532142518494,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,13.731335206488398,77.64647715885765,0.9049846739540173,2.0416577612137683
2023-08-02,209.18288930955757,20.183582898121134,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,5.948198076626252,50.284365594633066,2.4351988397351043,0.935376801620551
2023-08-03,192.6159993969515,14.482013222418528,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,19.854972394377413,58.55437882547978,3.51503853266672,1.8392269492224749
2023-08-04,207.41674521283926,19.51603019608575,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,21.04382914573555,39.83043807629617,7.018963847975154,2.8363318631690757
2023-08-05,267.0877114482763,15.766578809793542,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,13.286086416659268,66.06823267897232,3.7393653510948885,1.3164869338118197
2023-08-06,207.98108345551015,16.158328389873596,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,14.775825388104712,70.91714139717196,5.573579583389479,3.480562254822668
2023-08-07,197.75928965587926,15.00629076296097,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,5.0,61.3630118755412,7.001459747964339,0.7321533486412537
2023-08-08,213.10937896021503,14.990666010141934,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,16.666369324386046,49.35638088413806,2.284236950324879,0.0
2023-08-09,238.03385650837163,27.442183580622405,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,10.6946440506246,51.671661314694354,7.748963171741275,1.097004143551107
2023-08-10,267.5571857414852,14.661552652407021,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,13.40738664606083,72.36498500440652,3.7252663335715686,2.383516587922299
2023-08-11,217.55176490263824,15.472860115551876,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,11.250809581059794,79.7770100536917,4.469246953038119,0.15303804695706402
2023-08-12,186.76629649235034,13.722622859366872,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,11.657420688973813,52.77643484215304,6.291398285696634,2.8291534404864613
2023-08-13,234.81901721577654,15.50646918943527,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,16.247910400642755,72.5673753924605,3.733398121726082,0.9582914849871143
2023-08-14,204.410154385396,20.41269750212518,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,15.307278031246138,78.27789258591139,3.9659894064618935,1.7297111812742851
2023-08-15,218.19301337834656,12.268543028320428,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,13.6230296237502,61.75811548726778,5.849499846112833,1.6426832922819918
2023-08-16,188.8666133870577,16.339219719419614,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,9.390039435248152,67.97309961228856,5.376706617114535,2.067299243209087
2023-08-17,214.5343401167202,8.153969186236775,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,10.543635609050613,54.69794951869727,0.35779937248118143,0.9679675744101768
2023-08-18,204.38327771819215,12.31769232798057,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,13.398266096591477,60.53970064293986,4.3014313820497625,2.0171296624271915
2023-08-19,185.4193371763019,10.422439824663039,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,16.40082256657066,76.04680054383317,3.945106300077778,1.1972678043102327
2023-08-20,222.9949495837264,10.12910577646938,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,7.41115550554692,63.541740045228906,5.086720136719287,2.487263010120031
2023-08-21,202.9448734349273,11.621500770380031,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,12.17518851242637,70.55999388626455,6.918985341422368,1.395386688855801
2023-08-22,199.05601531591603,9.944589600133739,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,17.813372412301298,69.99882351150923,3.5294490047236917,2.2703794611189805
2023-08-23,165.22654231554634,5.366130975668687,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,5.41502525526046,71.1125688485735,6.016273193076323,2.5651748660361973
2023-08-24,229.05238799607616,17.235095722303342,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,5.264471604003799,85.78067103052395,2.4093894843798758,2.184736888304309
2023-08-25,226.87997222106958,9.359017671001212,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,10.955828469516032,75.60867486334959,1.8886871217175192,2.046749845576223
2023-08-26,191.6341132956942,11.165792976298171,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,7.936118941981619,61.83414980834132,7.536688008898805,3.176000975772202
2023-08-27,197.1954519321123,17.608366064714954,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,11.50367589957084,71.56885651160246,3.6996787567468594,2.321436460767324
2023-08-28,252.5508225783202,21.569094103689167,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,17.355908571953396,75.22175149759109,4.352557850727072,0.6380483120701992
2023-08-29,225.33062097854747,11.13521020463904,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,8.485140989864679,53.51953453838266,5.142174017111597,2.062542804096438
2023-08-30,215.97976878332193,9.628770217364911,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,11.440748466205319,62.57522380040721,0.0,1.663673747349585
2023-08-31,158.95877252023305,16.75642068114956,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,18.54266351397647,75.91329474184279,7.77829029495829,1.4010622373534476
2023-09-01,217.2140943300466,10.98859512371742,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,16.529600542433833,83.58487694969007,3.0657542797755912,1.622496183269945
2023-09-02,165.8441616588291,5.864251517872523,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,21.122213640187553,80.23396029810087,4.639311059969341,1.7281958625661131
2023-09-03,218.80176539362694,8.492565567505073,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,8.70719049472178,56.338258262815465,5.248712835844954,2.2631842285552093
2023-09-04,174.84128469538894,18.950750896061997,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,10.658525522076562,55.02680366987625,8.057581988903822,3.3264902124222466
2023-09-05,241.42060235155895,10.605193127040593,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,9.790392005681948,56.55712008389587,5.373905527659815,2.6323276995956664
2023-09-06,188.0286150485011,12.569126181993596,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,16.00335001494635,67.87931171146396,7.129665461111647,0.4247975423529504
2023-09-07,198.51167932629326,18.563373993260452,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,17.07011525890868,63.77671907047053,4.357164831487193,2.4801995951528886
2023-09-08,199.62748696490135,17.03752987233392,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,8.77207715922765,90.0,4.80004514146041,0.62361931021862
2023-09-09,162.36229628730894,10.478768671726435,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,14.792533683573154,82.24698689261437,7.280685098896324,2.7512702275290564
2023-09-10,195.6626807018066,10.133897899945506,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,11.365662551214163,64.39809008080005,4.592528443054538,1.1645326040742523
2023-09-11,175.69213712407557,12.258518680077215,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,15.700842817104329,76.49096813373454,4.940368962111082,2.7926310226923468
2023-09-12,220.72472650654302,19.40549269509443,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,11.246848118738619,57.07644731680686,4.8992284134487365,2.796264234422503
2023-09-13,231.45476170816622,10.87264286385228,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,13.759119591273027,56.597679740982976,2.017482541617978,2.9822969189985673
2023-09-14,212.01537973841855,13.246371997055048,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,17.035827906981595,79.25308786291087,6.480834147230574,1.9255387260457475
2023-09-15,191.209473399618,14.254693975622185,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,5.0,72.48808746884949,4.415158389972407,3.791273162340444
